,id,latitude,longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
615,75110000AC,48.88160297014926,2.355958386567165,Yves Rocher,48.881196,2.356712,Cosmetics Shop
616,75111000AC,48.86901257083332,2.3710109958333327,La Trottinette,48.86839293676082,2.370568788587122,Italian Restaurant
617,75111000AC,48.86901257083332,2.3710109958333327,Vantre,48.868455281925904,2.370214462280273,Restaurant
618,75111000AC,48.86901257083332,2.3710109958333327,Tannat,48.86852883239296,2.3718948662281036,Restaurant
619,75111000AC,48.86901257083332,2.3710109958333327,Le Tiki Lounge,48.86831745330841,2.371210226966131,Cocktail Bar
620,75111000AC,48.86901257083332,2.3710109958333327,Fromagerie Goncourt,48.86940280773826,2.3717377143403184,Cheese Shop
621,75111000AC,48.86901257083332,2.3710109958333327,Le Dauphin,48.86952034757777,2.3714293926425936,French Restaurant
622,75111000AC,48.86901257083332,2.3710109958333327,La Cave du Daron,48.86943621632523,2.3714928210002824,Wine Shop
623,75111000AC,48.86901257083332,2.3710109958333327,Le Chateaubriand,48.86940977553675,2.3711639642715454,French Restaurant
624,75111000AC,48.86901257083332,2.3710109958333327,Les Délices de Parmentier,48.869444703085506,2.3716749250888824,Bakery
625,75111000AC,48.86901257083332,2.3710109958333327,Le Cave,48.86940040589466,2.3714236012711316,Wine Shop
626,75111000AC,48.86901257083332,2.3710109958333327,La Caravane,48.86834608324325,2.371488703772166,Bistro
627,75111000AC,48.86901257083332,2.3710109958333327,Terre Rosse,48.868790335704404,2.3719848394654552,Grocery Store
628,75111000AC,48.86901257083332,2.3710109958333327,Pássarito,48.86949826372038,2.3719615299015864,Portuguese Restaurant
629,75112000AC,48.84365693333333,2.4031901361111108,Le Picotin,48.843428,2.402272,French Restaurant
630,75112000AC,48.84365693333333,2.4031901361111108,Carrefour Express,48.84436866619108,2.402477413415909,Convenience Store
631,75112000AC,48.84365693333333,2.4031901361111108,Le Pic & Puce,48.843635,2.402061,Bistro
632,75113000AC,48.84103647,2.3697678499999997,Garage,48.841205193678654,2.3694419860839844,Nightclub
633,75113000AC,48.84103647,2.3697678499999997,Café Oz Rooftop,48.84058540694983,2.3705637614757205,Cocktail Bar
634,75113000AC,48.84103647,2.3697678499999997,Showroom Lanvin,48.84055589404255,2.3706245918408864,Tailor Shop
635,75115000AD,48.837615209090906,2.3028417818181817,Deuz,48.83686774131439,2.30312518721351,French Restaurant
636,75116000AC,48.83702387818181,2.257103072727272,Le Cardinal,48.83762945953403,2.2571654353080395,French Restaurant
637,75116000AC,48.83702387818181,2.257103072727272,Hoki Sushi,48.837625916250644,2.2580699622631073,Japanese Restaurant
638,75116000AC,48.83702387818181,2.257103072727272,Indiana Café,48.837709442478804,2.2579345107078552,Bar
639,75116000AC,48.83702387818181,2.257103072727272,Place de la Porte de Saint-Cloud,48.83788068736179,2.2570037841796875,Plaza
640,75116000AC,48.83702387818181,2.257103072727272,La Trattoria italiana,48.837550690923806,2.258155589791644,Italian Restaurant
641,75117000AC,48.87875355714287,2.283144505194805,Galeries Gourmandes,48.878962530038784,2.2824740409851074,Grocery Store
642,75117000AC,48.87875355714287,2.283144505194805,Angelina,48.8792566,2.2829036,Tea Room
643,75117000AC,48.87875355714287,2.283144505194805,Starbucks,48.878634432434865,2.2834825515747066,Coffee Shop
644,75117000AC,48.87875355714287,2.283144505194805,Palais Maillot,48.87901897672142,2.2822272777557373,Nightclub
645,75117000AC,48.87875355714287,2.283144505194805,SEPHORA,48.879441,2.283678,Cosmetics Shop
646,75117000AC,48.87875355714287,2.283144505194805,Place de la Porte Maillot,48.87828387221137,2.2827950966857125,Plaza
647,75117000AC,48.87875355714287,2.283144505194805,Les Boutiques du Palais,48.87959241180314,2.283271838949883,Shopping Mall
648,75117000AC,48.87875355714287,2.283144505194805,Goutu,48.87912929994282,2.2828349701267956,Sandwich Place
649,75117000AC,48.87875355714287,2.283144505194805,Paul,48.878942,2.28244,Bakery
650,75117000AC,48.87875355714287,2.283144505194805,Rural by Marc Veyrat,48.87851448223599,2.2836434841156006,Theme Restaurant
651,75117000AC,48.87875355714287,2.283144505194805,"Arrêt Porte Maillot – Palais des Congrès [PC,73,82,Bb,244,N11,N24,N153]",48.87927636136225,2.2828678091485206,Bus Stop
652,75117000AC,48.87875355714287,2.283144505194805,GAP,48.878577310752526,2.2833753444477445,Clothing Store
653,75118000AC,48.89853135833332,2.3368457333333335,Porte de Montmartre,48.89810508644194,2.337132226793389,Plaza
654,75118000AC,48.89853135833332,2.3368457333333335,Le Petit Ney,48.89854573636305,2.3361653715771133,Diner
655,75118000AC,48.89853135833332,2.3368457333333335,Marché Antica,48.89819191718633,2.3371430612218096,Flea Market
656,75120000AC,48.872903657142864,2.385742271428571,LIDO,48.87230070017219,2.384864406176155,Furniture / Home Store
657,75120000AC,48.872903657142864,2.385742271428571,Hôtel Des Pyrénées,48.873658,2.386106,Hotel
658,75104000AS,48.848411018181814,2.3643468136363635,Yachts de Paris,48.84791426220394,2.3633265495300293,Boat or Ferry
659,75104000AS,48.848411018181814,2.3643468136363635,Rosemary,48.848617,2.365596,Gastropub
660,75104000AS,48.848411018181814,2.3643468136363635,Once Upon A Time,48.84875,2.365309,Restaurant
661,75104000AS,48.848411018181814,2.3643468136363635,L'Affranchi,48.848321,2.364943,French Restaurant
662,75104000AT,48.850497023809524,2.3612314357142856,Pavillon de l'Arsenal,48.85065016214532,2.362340470390449,Museum
663,75104000AU,48.850617226415096,2.3596670811320757,Square Barye,48.850239695733976,2.3596105387349615,Park
664,75104000AV,48.85201684827586,2.3555271310344827,Berthillon,48.85170517997717,2.3567061871290207,Ice Cream Shop
665,75104000AV,48.85201684827586,2.3555271310344827,La Ferme Saint-Aubin - Crèmerie,48.852559705328005,2.35471308713727,Cheese Shop
666,75104000AV,48.85201684827586,2.3555271310344827,Amorino,48.85205022081887,2.3557566851377487,Ice Cream Shop
667,75104000AV,48.85201684827586,2.3555271310344827,L'Ilot Vache,48.85183840831923,2.356554677852357,French Restaurant
668,75104000AV,48.85201684827586,2.3555271310344827,L'Auberge des Deux Ponts,48.85145836621551,2.3560765385627747,French Restaurant
669,75104000AV,48.85201684827586,2.3555271310344827,Aux Anysetiers du Roy,48.852457675440846,2.354854340536696,French Restaurant
670,75104000AV,48.85201684827586,2.3555271310344827,Hôtel du Jeu de Paume,48.85219609459946,2.35622901877828,Hotel
671,75104000AV,48.85201684827586,2.3555271310344827,Pom'Cannelle,48.85200671994731,2.3567263401625396,Ice Cream Shop
672,75104000AV,48.85201684827586,2.3555271310344827,Sorza,48.85225408414002,2.3554716448676234,Italian Restaurant
673,75104000AV,48.85201684827586,2.3555271310344827,La Cure Gourmande,48.85232662171789,2.3552493381013444,Candy Store
674,75104000AV,48.85201684827586,2.3555271310344827,Le Sergent Recruteur,48.851962251073076,2.3560041189193726,French Restaurant
675,75104000AV,48.85201684827586,2.3555271310344827,Le Louis IX,48.85193842475798,2.3565003275871277,Bistro
676,75104000AV,48.85201684827586,2.3555271310344827,Boulangerie St. Louis,48.85260202751681,2.354518175125122,Bakery
677,75104000AW,48.85376826,2.3530916066666667,La Sarrasine,48.853177,2.353939,Creperie
678,75104000AW,48.85376826,2.3530916066666667,Brasserie de l'Isle Saint-Louis,48.85305030738144,2.3534024599939585,Brasserie
679,75104000AW,48.85376826,2.3530916066666667,Pain d'Epices,48.85328136217487,2.3537753202645795,French Restaurant
680,75104000AW,48.85376826,2.3530916066666667,Place Louis Aragon,48.85368978487066,2.3532755414471285,Plaza
681,75104000AW,48.85376826,2.3530916066666667,L'Étiquette,48.85317031863258,2.3536813259124756,Wine Shop
682,75104000AW,48.85376826,2.3530916066666667,Le Lutetia,48.85330876415902,2.3541111499071117,Restaurant
683,75104000AX,48.852420703333344,2.350618203333333,Square Jean XXIII,48.85249912936207,2.3513748676734063,Park
684,75104000AX,48.852420703333344,2.350618203333333,La Nouvelle Seine,48.85174315449649,2.3504625788364315,French Restaurant
685,75104000AY,48.85477703478261,2.348014178260869,Marché aux fleurs Reine Elizabeth II,48.85532574534761,2.3474066194846097,Flower Shop
686,75104000AZ,48.85605108461538,2.3473994307692307,Marché aux fleurs Reine Elizabeth II,48.85532574534761,2.3474066194846097,Flower Shop
687,75104000AZ,48.85605108461538,2.3473994307692307,L'Horloge du Palais de la Cité,48.8561387406628,2.346155047416687,Historic Site
688,75105000AF,48.84693146956523,2.3596581086956525,Quai Saint-Bernard,48.84713763220042,2.3604297637939453,Pedestrian Plaza
689,75105000AG,48.845388208,2.355755352,L'Arbre à Cannelle,48.844852941819774,2.3547499304522,Breakfast Spot
690,75105000AG,48.845388208,2.355755352,Les Arènes,48.844979573155804,2.3547101863233513,Bistro
691,75105000AG,48.845388208,2.355755352,Nuance Café,48.84508833020919,2.354891002178192,Coffee Shop
692,75105000AG,48.845388208,2.355755352,Jardin alpin,48.844861335258535,2.356845227657286,Garden
693,75105000AH,48.846950326086954,2.354401708695652,Le Buisson Ardent,48.84684625433147,2.3542102424629405,French Restaurant
694,75105000AH,48.846950326086954,2.354401708695652,Place Jussieu,48.846120934718044,2.3548561334609985,Plaza
695,75105000AI,48.84696349333333,2.349954993333333,Strada Café,48.847037811343526,2.351278439067274,Café
696,75105000AI,48.84696349333333,2.349954993333333,Tzeferakos,48.847063,2.351278,Greek Restaurant
697,75105000AJ,48.84527216666667,2.351895442857143,Hotel des Nations Saint-Germain,48.84481492289646,2.3523505439911307,Hotel
698,75105000AJ,48.84527216666667,2.351895442857143,Arènes de Lutèce,48.84509009536325,2.3528873920440674,Historic Site
699,75105000AJ,48.84527216666667,2.351895442857143,Casa Hugo,48.84510364869614,2.3521898310752545,Tapas Restaurant
700,75105000AJ,48.84527216666667,2.351895442857143,Hugo&Co,48.845197,2.351953,French Restaurant
701,75105000AK,48.842953554999994,2.3531084349999998,El Picaflor,48.843704511235536,2.353434212717251,Peruvian Restaurant
702,75105000AK,48.842953554999994,2.3531084349999998,Marché Monge,48.842984560404766,2.351940586800429,Farmers Market
703,75105000AK,48.842953554999994,2.3531084349999998,Hôtel Résidence Monge,48.84366896774044,2.352400131664241,Hotel
704,75105000AK,48.842953554999994,2.3531084349999998,Maison Grégoire,48.84370464932914,2.352389640982933,Bakery
705,75105000AK,48.842953554999994,2.3531084349999998,Best Western Quartier Latin Pantheon,48.84360910921835,2.352544069290161,Hotel
706,75105000AL,48.84178528275862,2.352302793103448,Foyer Vietnam,48.842187,2.351987,Vietnamese Restaurant
707,75105000AL,48.84178528275862,2.352302793103448,Lilane,48.84218097406017,2.3516297926914502,French Restaurant
708,75105000AL,48.84178528275862,2.352302793103448,La Clef,48.8410140626253,2.3525978453807155,Movie Theater
709,75105000AN,48.84364134054055,2.3591516033783777,Jardin des Plantes,48.84355975409625,2.3594839105498977,Botanical Garden
710,75105000AN,48.84364134054055,2.3591516033783777,Grandes Serres du Jardin des Plantes,48.84328877754462,2.3580010022277578,Garden
711,75105000AN,48.84364134054055,2.3591516033783777,Jardin de l'École de Botanique,48.84359322235957,2.3593783378601074,Garden
712,75105000AN,48.84364134054055,2.3591516033783777,Grande Volière,48.84453,2.359055,Zoo Exhibit
713,75105000AO,48.84469639069767,2.359884093023256,Grande Volière,48.84453,2.359055,Zoo Exhibit
714,75105000AP,48.844203953125,2.3639419218749995,Esplanade Lamarck,48.844002083584904,2.363512162045022,Pedestrian Plaza
715,75105000AP,48.844203953125,2.3639419218749995,Musée de la Sculpture en Plein Air,48.84489540812467,2.363497891156401,Art Museum
716,75105000AS,48.838449490476194,2.354005538095238,Chez Neung,48.83756338657033,2.3541388008808917,Thai Restaurant
717,75105000AS,48.838449490476194,2.354005538095238,Tesoro d'Italia,48.837588376725286,2.354215237131465,Italian Restaurant
718,75105000AS,48.838449490476194,2.354005538095238,Chez Van,48.83760322259404,2.354244516894871,Noodle House
719,75105000AS,48.838449490476194,2.354005538095238,Refuge du Passé,48.838834,2.353303,French Restaurant
720,75105000AT,48.84026269285714,2.354368264285714,Zaoka,48.840347,2.353378,Asian Restaurant
721,75105000AU,48.83953103,2.35144752,Carl Marletti,48.83949014675772,2.3503057298588117,Dessert Shop
722,75105000AU,48.83953103,2.35144752,Mavromatis Censier,48.839552892598526,2.3504003647301213,Gourmet Shop
723,75105000AU,48.83953103,2.35144752,Founti Agadir,48.83958606666666,2.3511501333333333,Moroccan Restaurant
724,75105000AU,48.83953103,2.35144752,Tasty Nouilles,48.838769,2.350959,Noodle House
725,75105000AU,48.83953103,2.35144752,Les Délices d'Aphrodite,48.84002630980674,2.3509557629784283,Greek Restaurant
726,75105000AU,48.83953103,2.35144752,Square Saint-Médard,48.839538486906086,2.35030931635398,Park
727,75105000AU,48.83953103,2.35144752,Starbucks,48.83898,2.35061,Coffee Shop
728,75105000AU,48.83953103,2.35144752,La Comedia,48.84019670896439,2.3516345674693855,Italian Restaurant
729,75105000AU,48.83953103,2.35144752,Chez Pascaline,48.83897058389679,2.350924397311469,Italian Restaurant
730,75105000AU,48.83953103,2.35144752,Saines Saveurs,48.839112193334934,2.3502445986627074,Bakery
731,75105000AU,48.83953103,2.35144752,Maison Landemaine,48.838828,2.350931,Bakery
732,75105000AV,48.837843628,2.351087008,Au Bon Coin,48.838155340261906,2.3516649893427046,French Restaurant
733,75105000AV,48.837843628,2.351087008,Au Vietnam,48.83856180827378,2.3510859170582754,Vietnamese Restaurant
734,75105000AV,48.837843628,2.351087008,Marty,48.83732043594162,2.3515104506624787,French Restaurant
735,75105000AV,48.837843628,2.351087008,Sushi Konnichiwa,48.83712542969749,2.351609861053335,Sushi Restaurant
736,75105000AV,48.837843628,2.351087008,Verse Toujours,48.83840089679082,2.3508235308742362,Bar
737,75105000AW,48.8386958804878,2.345891541463414,Hôtel Seven,48.83898340621503,2.3457732568079646,Hotel
738,75105000AW,48.8386958804878,2.345891541463414,Muto Suchi,48.837860218062254,2.3454731570012908,Sushi Restaurant
739,75105000AW,48.8386958804878,2.345891541463414,Les Pains d'Alexis,48.83826101110259,2.3456925588436075,Bakery
740,75105000AX,48.83984985000001,2.3485897857142852,Le Fournil de Mouffetard - Maison Morange,48.840198438097524,2.3498471081256866,Bakery
741,75105000AX,48.83984985000001,2.3485897857142852,Marché Mouffetard,48.839970404373645,2.3497727402448416,Farmers Market
742,75105000AX,48.83984985000001,2.3485897857142852,Bocamexa,48.840122,2.349835,Mexican Restaurant
743,75105000AX,48.83984985000001,2.3485897857142852,Papillon Japan Street,48.840021,2.3499,Japanese Restaurant
744,75105000AX,48.83984985000001,2.3485897857142852,Le Verre à Pied,48.84027561657434,2.3497759489694228,Café
745,75105000AX,48.83984985000001,2.3485897857142852,Androuët,48.839555,2.349778,Cheese Shop
746,75105000AX,48.83984985000001,2.3485897857142852,Les 5,48.83965400845567,2.349715679883957,French Restaurant
747,75105000AZ,48.84381155999999,2.3474660999999997,Le Resto,48.84396630105313,2.3481165634851684,French Restaurant
748,75105000AZ,48.84381155999999,2.3474660999999997,Piscine Jean Taris,48.84465294369816,2.3479473660922556,Pool
749,75105000AZ,48.84381155999999,2.3474660999999997,Le Dandy,48.844198395625035,2.347954069769111,Lounge
750,75105000BD,48.841315853488396,2.342658462790698,I Diavoletti,48.84115287110602,2.343907354118902,Italian Restaurant
751,75105000BD,48.841315853488396,2.342658462790698,Pub Gay Lussac,48.84147492939209,2.3436418175697327,Bar
752,75105000BD,48.841315853488396,2.342658462790698,Arrivederci Pizzeria,48.841760351904846,2.3434958490738023,Pizza Place
753,75106000AE,48.853637478378374,2.3420185486486487,Chez Le Libanais,48.85328503500076,2.3416730761528015,Lebanese Restaurant
754,75106000AE,48.853637478378374,2.3420185486486487,Shu,48.85305320067064,2.3421627654397525,Japanese Restaurant
755,75106000AE,48.853637478378374,2.3420185486486487,La Vénus Noire,48.8536047894907,2.343086443057192,Bar
756,75106000AE,48.853637478378374,2.3420185486486487,Place Saint-André-des-Arts,48.853103,2.342851,Plaza
757,75106000AE,48.853637478378374,2.3420185486486487,Café Fénelon,48.85340239839773,2.3433172702789307,Bistro
758,75106000AE,48.853637478378374,2.3420185486486487,Maoz Vegetarian,48.853417038994834,2.341637035950711,Falafel Restaurant
759,75106000AE,48.853637478378374,2.3420185486486487,Culture Crêpes,48.8533406282231,2.342600081103683,Creperie
760,75107000AE,48.854093556521725,2.3278691739130433,Christian Louboutin,48.85382134448331,2.3272905196649787,Shoe Store
761,75107000AE,48.854093556521725,2.3278691739130433,À La Petite Chaise,48.85371959048173,2.327339481074114,French Restaurant
762,75108000AE,48.86779098194445,2.316810311111111,Jardin des Ambassadeurs,48.867213177949374,2.317514419555664,Garden
763,75109000AD,48.88222827692307,2.3362879538461536,Pigalle Duperré,48.88211864566469,2.33546979481168,Basketball Court
764,75109000AD,48.88222827692307,2.3362879538461536,El Nopal Taqueria,48.88200526818877,2.3364134109579027,Taco Place
765,75109000AD,48.88222827692307,2.3362879538461536,Les Apôtres de Pigalle,48.88296144413032,2.3362555574779686,Tapas Restaurant
766,75109000AD,48.88222827692307,2.3362879538461536,Bouillon Pigalle,48.88260095759989,2.337389923632145,French Restaurant
767,75109000AD,48.88222827692307,2.3362879538461536,Le Pigalle,48.88165331623583,2.337338109899437,Hotel
768,75109000AD,48.88222827692307,2.3362879538461536,Villa Royale,48.88221906813188,2.336991414076852,Hotel
769,75111000AD,48.87080623809522,2.3753202095238097,Theâtre de Belleville,48.87085077404916,2.374267867789903,Comedy Club
770,75112000AD,48.84264587058823,2.4030152529411772,Boulangerie Moreira,48.84216635515408,2.4032163633935726,Bakery
771,75114000AE,48.840723950000005,2.3311771625,Le Bistrot des Campagnes,48.84098062942383,2.3307818651488605,French Restaurant
772,75114000AE,48.840723950000005,2.3311771625,Il Barone,48.840823615138966,2.331051649944739,Italian Restaurant
773,75114000AE,48.840723950000005,2.3311771625,My Noodles,48.841456905334056,2.3314354188018926,Noodle House
774,75114000AE,48.840723950000005,2.3311771625,Hôtel Mercure Paris Montparnasse Raspail,48.84123030084019,2.3302375158241375,Hotel
775,75114000AE,48.840723950000005,2.3311771625,Hôtel de la Paix,48.840097,2.33064,Hotel
776,75114000AE,48.840723950000005,2.3311771625,Les Fondus de la Raclette,48.84099357698528,2.3299389784707834,Fondue Restaurant
777,75114000AE,48.840723950000005,2.3311771625,Manucure Tran,48.840306,2.330561,Spa
778,75115000AE,48.83663398,2.300279806666667,Songsan,48.836641928095816,2.2993884813207535,Korean Restaurant
779,75115000AE,48.83663398,2.300279806666667,Laurent Duchêne,48.83597,2.300427,Pastry Shop
780,75115000AE,48.83663398,2.300279806666667,Marché Convention,48.836293560294564,2.299642860889435,Farmers Market
781,75115000AE,48.83663398,2.300279806666667,Boutique Orange,48.836116,2.30072,Electronics Store
782,75115000AE,48.83663398,2.300279806666667,Franck Provost - Coiffeur Paris,48.836104,2.299991,Salon / Barbershop
783,75116000AD,48.83795986818181,2.2599979818181817,L'Affiche,48.837831955813655,2.2595157833069104,French Restaurant
784,75116000AD,48.83795986818181,2.2599979818181817,Les Caves Angevines,48.837782967682756,2.2595152157699663,Wine Bar
785,75116000AD,48.83795986818181,2.2599979818181817,Les Agapes,48.837991750306195,2.2597991140439464,French Restaurant
786,75116000AD,48.83795986818181,2.2599979818181817,Villa Murat,48.837106851290145,2.2601547565466653,Pizza Place
787,75117000AD,48.87912213809524,2.286106476190476,Il Grano,48.879743958138214,2.2869157791137695,Italian Restaurant
788,75117000AD,48.87912213809524,2.286106476190476,Chez Margot,48.87918390650721,2.2873328626155853,Salad Place
789,75117000AD,48.87912213809524,2.286106476190476,La Famiglia,48.8796284204411,2.2865094244480133,Italian Restaurant
790,75117000AD,48.87912213809524,2.286106476190476,Jazz Club Étoile,48.879517292327996,2.285033161751926,Jazz Club
791,75117000AD,48.87912213809524,2.286106476190476,Le Sud,48.878951,2.284773,French Restaurant
792,75118000AD,48.89872603333333,2.33270642,Relai H Hopital Bichat,48.89912223082311,2.3322236298723933,Café
793,75119000AD,48.89030826428573,2.3698729428571426,Le CENTQUATRE – 104,48.89035641254699,2.370150089263916,Performing Arts Venue
794,75119000AD,48.89030826428573,2.3698729428571426,Camion à Pizza du CENTQUATRE,48.890360914922674,2.369723602120363,Food Truck
795,75119000AD,48.89030826428573,2.3698729428571426,Grand Central,48.88994921156379,2.370956693266813,Bistro
796,75119000AD,48.89030826428573,2.3698729428571426,Café Caché,48.89034230408117,2.3686909675598145,Café
797,75119000AD,48.89030826428573,2.3698729428571426,Magic Form,48.88975327207974,2.3689699172973633,Gym / Fitness Center
798,75120000AD,48.87450082187501,2.3878483000000004,Bonjour Vietnam,48.873934,2.38807,Restaurant
799,75120000AD,48.87450082187501,2.3878483000000004,Boulangerie Grégory Desfoux,48.8745818747387,2.3873819410800934,Bakery
800,75120000AD,48.87450082187501,2.3878483000000004,Le Barouf,48.8747342262076,2.3874489186205916,Bar
801,75120000AD,48.87450082187501,2.3878483000000004,La Cagnotte,48.87471472542002,2.38777503313138,Bar
802,75120000AD,48.87450082187501,2.3878483000000004,Fromagerie Beaufils,48.874622,2.3882618,Cheese Shop
803,75105000BF,48.84069597031249,2.340588425,Lithang,48.840216,2.340518,Asian Restaurant
804,75105000BF,48.84069597031249,2.340588425,Solera,48.840270992959795,2.3406511545181274,Cocktail Bar
805,75105000BF,48.84069597031249,2.340588425,Église du Val-de-Grâce,48.84089748438575,2.340993948722274,Church
806,75105000BG,48.84265476428571,2.34027765,Le Vin Sobre,48.84209127086687,2.3410970717668533,French Restaurant
807,75105000BG,48.84265476428571,2.34027765,Le Risalé,48.84269997792068,2.34152085480233,Turkish Restaurant
808,75105000BH,48.84483236666667,2.341136308333333,Les Papilles,48.84462982913631,2.3418996786540847,Bistro
809,75105000BH,48.84483236666667,2.341136308333333,Chez D.,48.84483749469501,2.3422737054237666,Cupcake Shop
810,75105000BH,48.84483236666667,2.341136308333333,Maison Marie,48.844713885976,2.342250339334043,Bistro
811,75105000BH,48.84483236666667,2.341136308333333,Le Week-End Café,48.844423268985686,2.3420894989922103,Café
812,75105000BH,48.84483236666667,2.341136308333333,Hôtel des Jardin du Luxembourg,48.84568941970314,2.3407473023447523,Hotel
813,75105000BI,48.84595438275861,2.3428626896551723,Sébastien Dégardin,48.845860987479696,2.3428289915202143,Cupcake Shop
814,75105000BI,48.84595438275861,2.3428626896551723,Le Port Salut,48.84611945589048,2.343038616413426,French Restaurant
815,75105000BI,48.84595438275861,2.3428626896551723,Kokonor,48.845543821373724,2.3426366943826005,Asian Restaurant
816,75105000BI,48.84595438275861,2.3428626896551723,La Muraille du Phénix,48.84556028816049,2.3426395953560686,Chinese Restaurant
817,75105000BI,48.84595438275861,2.3428626896551723,Le Pantalon,48.84567213313614,2.3419744144368666,Bar
818,75105000BI,48.84595438275861,2.3428626896551723,Wide Open Space (WOS) Bar,48.84618293953603,2.3429757079397993,Pub
819,75105000BI,48.84595438275861,2.3428626896551723,Ono Poké,48.845847,2.342944,Poke Place
820,75105000BI,48.84595438275861,2.3428626896551723,Hôtel Le Petit Paris,48.84528811600816,2.3424828450443633,Hotel
821,75105000BI,48.84595438275861,2.3428626896551723,Restaurant Perraudin,48.84642888247073,2.3431769989493842,French Restaurant
822,75105000BI,48.84595438275861,2.3428626896551723,Le Barilleur,48.84560162887795,2.342795580625534,Bar
823,75105000BI,48.84595438275861,2.3428626896551723,Sashimi Bar,48.846026966561666,2.3433552683104146,Japanese Restaurant
824,75105000BI,48.84595438275861,2.3428626896551723,Le Crocodile,48.84572653439459,2.3421590620040247,Cocktail Bar
825,75105000BI,48.84595438275861,2.3428626896551723,La Maison du Dim Sum,48.84600864965629,2.343437240505592,Dim Sum Restaurant
826,75105000BI,48.84595438275861,2.3428626896551723,Tashi Delek,48.84600392775599,2.343534156848285,Asian Restaurant
827,75105000BJ,48.846704024,2.3429288479999997,Sébastien Dégardin,48.845860987479696,2.3428289915202143,Cupcake Shop
828,75105000BJ,48.846704024,2.3429288479999997,Le Cosi,48.84740534527712,2.3432686375190444,Mediterranean Restaurant
829,75105000BJ,48.846704024,2.3429288479999997,Le Port Salut,48.84611945589048,2.343038616413426,French Restaurant
830,75105000BJ,48.846704024,2.3429288479999997,Wide Open Space (WOS) Bar,48.84618293953603,2.3429757079397993,Pub
831,75105000BJ,48.846704024,2.3429288479999997,Le Salon du Panthéon,48.84748028311607,2.3423611466664243,Café
832,75105000BJ,48.846704024,2.3429288479999997,Le Retour à la Terre,48.84682484301935,2.34201107213504,Organic Grocery
833,75105000BJ,48.846704024,2.3429288479999997,Ono Poké,48.845847,2.342944,Poke Place
834,75105000BJ,48.846704024,2.3429288479999997,La Crêperie,48.84698406984162,2.3432287573814388,Creperie
835,75105000BJ,48.846704024,2.3429288479999997,Restaurant Perraudin,48.84642888247073,2.3431769989493842,French Restaurant
836,75105000BJ,48.846704024,2.3429288479999997,Sashimi Bar,48.846026966561666,2.3433552683104146,Japanese Restaurant
837,75105000BJ,48.846704024,2.3429288479999997,La Maison du Dim Sum,48.84600864965629,2.343437240505592,Dim Sum Restaurant
838,75105000BJ,48.846704024,2.3429288479999997,Tashi Delek,48.84600392775599,2.343534156848285,Asian Restaurant
839,75105000BK,48.84578035384615,2.3471193153846155,Panthéon,48.846229,2.346084,Monument / Landmark
840,75105000BL,48.84743820714285,2.348212664285714,Nossa Churrasqueira,48.8473706224662,2.3481693863868713,Portuguese Restaurant
841,75105000BL,48.84743820714285,2.348212664285714,Jozi Café,48.847889,2.347035,Coffee Shop
842,75105000BL,48.84743820714285,2.348212664285714,Godjo,48.84757960167134,2.3479842647566334,Ethiopian Restaurant
843,75105000BL,48.84743820714285,2.348212664285714,I Lazzari,48.84797700173605,2.3481550131597233,Italian Restaurant
844,75105000BL,48.84743820714285,2.348212664285714,Ciasa Mia,48.84743416507783,2.346975803375244,Italian Restaurant
845,75105000BL,48.84743820714285,2.348212664285714,Le Piano Vache,48.847266816912025,2.347707272470676,Pub
846,75105000BL,48.84743820714285,2.348212664285714,Les Pipos,48.84741847243059,2.3484393522357245,Wine Bar
847,75105000BL,48.84743820714285,2.348212664285714,La Table de Geneviève,48.847235099264985,2.3486005809027803,French Restaurant
848,75105000BL,48.84743820714285,2.348212664285714,Le Bombardier,48.84686456777357,2.347569912672043,Pub
849,75105000BL,48.84743820714285,2.348212664285714,La Capannina,48.846921672234245,2.347878157546411,Italian Restaurant
850,75105000BL,48.84743820714285,2.348212664285714,Les Trublions,48.84798511352569,2.3482364591151264,French Restaurant
851,75105000BL,48.84743820714285,2.348212664285714,Il Golosone,48.848034200506625,2.3471908305229365,Italian Restaurant
852,75105000BN,48.849063488888895,2.3430917777777776,Place de la Sorbonne,48.84861145387873,2.3424670100212097,Plaza
853,75105000BN,48.849063488888895,2.3430917777777776,La Filmothèque du Quartier Latin,48.84956850411322,2.3426390287381453,Indie Movie Theater
854,75105000BN,48.849063488888895,2.3430917777777776,Little Cantine,48.8499,2.34314,Burger Joint
855,75105000BN,48.849063488888895,2.3430917777777776,Central Saint-Germain,48.84986441838833,2.342986533327829,Hotel
856,75105000BN,48.849063488888895,2.3430917777777776,Le Reflet,48.84981907474553,2.342760206191786,Bar
857,75105000BN,48.849063488888895,2.3430917777777776,Marks & Spencer Food,48.84974869438795,2.3423626872805112,Gourmet Shop
858,75105000BN,48.849063488888895,2.3430917777777776,Select Hôtel,48.848383,2.342566,Hotel
859,75105000BN,48.849063488888895,2.3430917777777776,Reflet Médicis,48.84993099941471,2.3428882136136315,Indie Movie Theater
860,75105000BO,48.850061957142856,2.346421633333333,Album Comics,48.850603321148505,2.345603746070992,Comic Shop
861,75105000BO,48.850061957142856,2.346421633333333,Hôtel Marignan,48.85009322548381,2.346585648573197,Hotel
862,75105000BO,48.850061957142856,2.346421633333333,Best Western Au Jardin de Cluny,48.85000287703532,2.3468230714062943,Hotel
